y_true,y_pred,prob_class_Bundesliga,prob_class_Bundesliga 2,prob_class_EFL Championship,prob_class_LaLiga,prob_class_LaLiga 2,prob_class_Ligue 1,prob_class_Ligue 2,prob_class_Premier League,prob_class_Serie A,prob_class_Serie B,erreur,pays_true,pays_pred,meme_pays
EFL Championship,Premier League,0.00053244765,0.00288088,0.44393426,0.00016010801,0.0012200368,0.00052739575,0.0011759573,0.54518354,0.0002499176,0.0041354415,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0026766125,0.0015245584,0.8406074,0.009774394,0.00040969395,0.0006827529,0.0006879822,0.14256673,0.0006110882,0.00045873283,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0053156153,0.00095919246,0.42315042,0.0050079077,0.0012753096,0.005107696,0.0006797614,0.5566259,0.0006889658,0.0011892334,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.00017682125,0.0023120584,0.0018092894,0.49345222,0.48691782,0.00039862795,0.0063034277,0.001768393,7.8744386e-05,0.0067825806,True,Espagne,Espagne,True
Ligue 2,EFL Championship,0.0012681639,0.008176404,0.5309319,0.00028846064,0.056854967,0.02173434,0.34169823,0.0011962702,0.0045175063,0.03333379,True,France,Angleterre,False
LaLiga 2,EFL Championship,0.0015518445,0.038903065,0.36154714,0.11968326,0.09429073,0.0022063942,0.0042111976,0.023174249,0.31968614,0.034745954,True,Espagne,Angleterre,False
LaLiga,LaLiga 2,0.0015439946,0.0015513538,0.0065932125,0.4243123,0.5566686,0.00062777667,0.0051398897,0.00027641223,0.0007196238,0.0025668305,True,Espagne,Espagne,True
Bundesliga 2,EFL Championship,0.004548338,0.34139878,0.41552344,0.00792602,0.037653565,0.0037910063,0.0003979605,0.16692029,0.015095409,0.0067452025,True,Allemagne,Angleterre,False
Bundesliga 2,Bundesliga,0.9673876,0.014040783,0.014220286,0.00033003234,0.0010334449,0.0004725724,0.0010395001,0.0005825076,0.00069730397,0.00019592914,True,Allemagne,Allemagne,True
Serie B,Serie A,0.00031004177,0.0003534223,0.0002740159,0.00013128345,0.003341411,0.0001354051,1.0682072e-05,0.00017349407,0.99190336,0.0033669418,True,Italie,Italie,True
Premier League,EFL Championship,0.00036491547,0.0016416765,0.7501009,0.0013787791,0.0007415217,0.00057821325,0.0013403586,0.24290828,0.000485042,0.0004602865,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0027738432,0.009360141,0.028943678,0.0014439353,0.022196567,0.004656908,0.004909658,0.03739619,0.33035174,0.55796736,True,Italie,Italie,True
EFL Championship,Premier League,6.777783e-05,0.00017292215,0.38269335,6.488565e-05,4.9910508e-05,3.2441294e-05,0.00022045609,0.61661714,3.447175e-05,4.6661407e-05,True,Angleterre,Angleterre,True
Serie B,Ligue 2,0.022176081,0.009630518,0.05298672,0.03731254,0.027875042,0.07998682,0.4187108,0.22265816,0.0718,0.056863293,True,Italie,France,False
Serie A,Serie B,0.0028038877,0.01725447,0.031046746,0.011240114,0.006623492,0.005404135,0.00222899,0.0016601676,0.30398548,0.61775255,True,Italie,Italie,True
Bundesliga 2,Bundesliga,0.9068232,0.021708233,0.011310038,0.0138978,0.0025892328,0.005243742,0.000119921635,0.034095395,0.003277203,0.0009352292,True,Allemagne,Allemagne,True
Bundesliga,Bundesliga 2,0.03273862,0.6578165,0.18023002,0.0009278553,0.0006220124,0.008107335,0.00807418,0.088230014,0.00037830058,0.022875167,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.0010752273,0.00065620756,0.7091494,0.02478457,0.011354952,0.0011223273,0.0001207229,0.25143296,0.00012408887,0.00017948521,True,Angleterre,Angleterre,True
LaLiga 2,Ligue 2,6.318527e-05,0.037403125,0.098128065,0.043787055,0.21962067,0.00038149446,0.5582184,0.0007820558,0.0029052824,0.038710665,True,Espagne,France,False
Ligue 2,Ligue 1,0.00022506498,0.0014202064,0.025557585,0.0004562108,0.084258445,0.53292954,0.33825576,0.003830232,0.0010440819,0.012022873,True,France,France,True
Premier League,EFL Championship,0.016775886,0.0046024155,0.6825804,0.008394781,0.007825248,0.0022118166,0.00048178766,0.27632853,0.0006872818,0.000111856025,True,Angleterre,Angleterre,True
Ligue 2,EFL Championship,0.00040857994,0.0032309222,0.63633597,0.00012226512,0.0070618507,0.007579982,0.28994617,0.0021354503,0.009464714,0.043714117,True,France,Angleterre,False
Premier League,EFL Championship,0.00025787822,0.0010622428,0.6931365,0.001350026,0.00027431798,0.0011913381,0.001357151,0.30015802,0.0002665341,0.00094593724,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00034083202,0.0016632504,0.74514353,0.00020701134,0.0011366919,0.00036254022,0.001239356,0.21122748,0.0042191003,0.034460258,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0011347752,0.007800111,0.0025900893,0.6867863,0.294555,0.0026872824,6.463818e-05,0.0018352617,0.00015006615,0.0023963917,True,Espagne,Espagne,True
EFL Championship,Premier League,2.0423291e-05,0.010894502,0.3064328,0.0019825646,0.011156453,0.00025165654,0.006549408,0.62426066,0.01571327,0.022738282,True,Angleterre,Angleterre,True
LaLiga 2,Bundesliga 2,0.00096005277,0.6542413,0.12928133,3.2721407e-05,0.13043012,0.00089329615,0.05645092,0.00010210341,0.0005723685,0.027035782,True,Espagne,Allemagne,False
Premier League,EFL Championship,0.00076157466,0.02822967,0.7606866,0.00044050626,0.0031025962,0.00096569885,0.016636906,0.18642323,0.001980929,0.00077234255,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00015058882,0.00012511248,0.9572602,0.0003589082,0.00014377893,0.00021346316,1.3611216e-05,0.041219007,0.00047311748,4.2264397e-05,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.011599876,0.054699086,0.0077704843,0.69113904,0.19108705,0.02196929,0.0018128247,0.00086026144,0.0019650965,0.017096978,True,Espagne,Espagne,True
Serie A,Serie B,0.00036950017,0.0066328687,0.0749408,0.00041154926,0.06243934,0.00096936396,0.00016684596,0.00028816194,0.03873477,0.81504685,True,Italie,Italie,True
Bundesliga,Bundesliga 2,0.07970566,0.9069528,0.004325798,0.0013344431,0.0013125265,0.00023093529,0.0022733058,9.681688e-05,0.0011775278,0.0025901748,True,Allemagne,Allemagne,True
Bundesliga 2,EFL Championship,0.004362855,0.21039137,0.27605933,0.008689502,0.18557008,0.004169015,0.03808079,0.0052393307,0.01191373,0.25552398,True,Allemagne,Angleterre,False
Ligue 2,EFL Championship,7.808654e-05,0.010535477,0.81088513,7.028582e-05,0.009897688,0.00014561672,0.13151671,0.0003830775,0.0006419038,0.035846036,True,France,Angleterre,False
Serie A,Serie B,0.01782101,0.0068639936,0.055313263,0.00015959443,0.026719257,0.00013118658,0.0034362394,0.00038992445,0.09641525,0.7927503,True,Italie,Italie,True
Premier League,EFL Championship,0.0016735644,0.0046393583,0.69312435,5.8476508e-05,0.00014255432,8.150069e-05,0.0003619406,0.2995781,0.0002804534,5.972404e-05,True,Angleterre,Angleterre,True
Bundesliga,Bundesliga 2,0.11502457,0.7206361,0.0025680445,0.061371665,0.029902114,0.005778373,0.039278794,0.008548185,0.0010483668,0.015843745,True,Allemagne,Allemagne,True
LaLiga 2,LaLiga,0.00023934332,0.0033652494,0.0028835938,0.5670998,0.40174565,0.0006265625,0.008137145,0.0027475376,0.0034035412,0.009751556,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0008567679,0.014241617,0.004653562,0.683938,0.24192119,0.0029922111,0.025449758,0.0054222625,0.011751553,0.008773022,True,Espagne,Espagne,True
Ligue 1,Ligue 2,0.0013955693,0.0014067657,0.008498435,0.004235686,0.019836932,0.3919632,0.56569636,0.0051736254,0.00051673653,0.0012767209,True,France,France,True
Premier League,EFL Championship,0.00093954545,0.0025627192,0.4861578,0.032656137,0.0036140308,0.019621374,0.0004155303,0.44527906,0.0051988815,0.003554907,True,Angleterre,Angleterre,True
EFL Championship,Premier League,5.6397614e-05,0.0016086063,0.39054018,0.00036849838,0.00045956334,0.00031473587,0.00089610246,0.60407627,0.00097421114,0.00070542784,True,Angleterre,Angleterre,True
Bundesliga,Bundesliga 2,0.34713486,0.43653557,0.06741803,0.037298862,0.05025888,0.016051907,0.025711332,0.013596641,0.001995914,0.0039979713,True,Allemagne,Allemagne,True
EFL Championship,Premier League,0.00068309985,0.0009004926,0.1380041,0.00026887385,3.080815e-05,0.0010688868,0.00016585307,0.85880476,2.8623885e-05,4.450706e-05,True,Angleterre,Angleterre,True
Serie A,Serie B,0.00075111643,0.016310021,0.09590003,0.00011831475,0.023017999,0.0037434872,0.035084575,0.00020310309,0.16328627,0.6615851,True,Italie,Italie,True
Bundesliga 2,Premier League,0.01279575,0.26361993,0.33425403,0.007738012,0.0022059912,0.0062076855,0.00031347998,0.34736553,0.016247738,0.009251848,True,Allemagne,Angleterre,False
EFL Championship,Premier League,0.0060467985,0.010015009,0.4424361,0.0028171735,0.0041230335,0.002006349,0.00054718164,0.5316841,0.00014988509,0.00017439916,True,Angleterre,Angleterre,True
Bundesliga 2,EFL Championship,0.00036856488,0.014597161,0.97717786,0.00048966106,1.11245e-05,0.00012493313,7.743881e-05,0.007074519,7.1098584e-05,7.570011e-06,True,Allemagne,Angleterre,False
Serie B,Serie A,0.00010394513,0.0017590914,0.0089757815,0.00029671565,0.0015547277,0.0014387063,0.0002703428,0.0007635794,0.6049315,0.3799057,True,Italie,Italie,True
Bundesliga 2,Premier League,0.17245877,0.022048363,0.3117279,0.015465308,0.003584741,0.0020700186,0.010664846,0.46009895,0.0007565238,0.0011245296,True,Allemagne,Angleterre,False
LaLiga 2,Ligue 1,0.0072118603,0.0074354406,0.026885998,0.11798448,0.24358036,0.41789192,0.00084335817,0.003034645,0.16500597,0.010125997,True,Espagne,France,False
Serie B,EFL Championship,0.00024799677,0.058689035,0.50895876,9.6803225e-05,0.044407416,0.0013695539,0.018261312,0.030663477,0.0011981052,0.33610752,True,Italie,Angleterre,False
Premier League,EFL Championship,0.004617907,0.0045576585,0.72841424,0.0012336676,0.0019070025,0.0076203938,0.0027318841,0.24807237,0.00017996885,0.0006648451,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.014293704,0.0017741956,0.92330235,0.0009347316,0.0010319821,0.0014226285,0.0015840507,0.05511174,0.00015288236,0.0003917424,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0012208837,0.0031448759,0.34871325,0.0057214494,0.017101092,0.0066500492,0.012326262,0.5961333,0.0023802037,0.00660862,True,Angleterre,Angleterre,True
LaLiga 2,Serie B,0.045547664,0.0048858775,0.049944263,0.0003521601,0.086313285,0.0012981038,0.0008280457,0.001145872,0.2985722,0.5111125,True,Espagne,Italie,False
Ligue 2,EFL Championship,0.00039459762,0.008676166,0.5202938,5.633517e-05,0.008385727,0.0022407132,0.4400119,0.0056896103,0.005142699,0.009108461,True,France,Angleterre,False
Premier League,EFL Championship,0.0023368897,0.0014358684,0.58041865,0.0012762124,0.0006273622,0.0005627153,0.000572187,0.41175345,0.00094899227,6.7677945e-05,True,Angleterre,Angleterre,True
Serie A,LaLiga 2,0.0009753255,0.012896755,0.13722943,8.236418e-05,0.3466728,0.0008715647,0.003002951,0.0017330439,0.28624657,0.21028924,True,Italie,Espagne,False
LaLiga,LaLiga 2,0.0019420256,0.0010986523,0.13122755,0.036028575,0.47708833,0.0046629733,0.0018944676,0.3433251,0.0009585677,0.0017737488,True,Espagne,Espagne,True
Premier League,EFL Championship,0.08528453,0.033739846,0.7125715,0.0009565634,0.00036902374,0.0010069724,8.199754e-05,0.15833314,0.006344327,0.001312147,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0014174598,0.030003462,0.07238036,0.004049019,0.09731289,0.00466854,0.0002654505,0.024913033,0.14599475,0.618995,True,Italie,Italie,True
EFL Championship,Premier League,0.002922933,0.00054654205,0.23221107,0.00034169178,0.00014790703,0.00041982657,9.849595e-05,0.7630714,0.00012023014,0.00011987522,True,Angleterre,Angleterre,True
LaLiga 2,Premier League,0.006859016,0.022319417,0.010894361,0.033619873,0.33497494,0.02753619,0.00030417764,0.50375926,0.037142348,0.022590429,True,Espagne,Angleterre,False
EFL Championship,Premier League,9.6022835e-05,0.0081023285,0.36872426,0.00072172855,0.0025620405,0.0013096576,0.00314512,0.6095858,0.00070616306,0.005046886,True,Angleterre,Angleterre,True
Serie B,Bundesliga 2,0.0083214585,0.80272514,0.037749838,0.0023779797,0.010372003,0.0050425413,0.0008262884,0.01948748,0.048568316,0.06452894,True,Italie,Allemagne,False
Premier League,EFL Championship,0.003021368,0.00041563978,0.6277276,0.00044824503,0.00018335906,0.00014310174,0.000103603496,0.36778232,0.000116666546,5.8064663e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00011724754,0.0056913304,0.004639621,0.00011573577,7.9273974e-05,0.82995516,0.14783011,0.010437151,0.0004673558,0.00066701736,True,France,France,True
Ligue 2,Ligue 1,0.001212065,0.006227569,0.0013662435,0.0024912471,0.0004827942,0.8772428,0.10617954,0.002952699,0.0014774115,0.0003676139,True,France,France,True
Serie A,Serie B,0.0012638202,0.0022727556,0.00048880454,0.000898444,0.0010313465,0.0060241646,0.003000438,0.0012455276,0.30963537,0.6741394,True,Italie,Italie,True
LaLiga 2,LaLiga,0.0012530367,0.005469387,0.07036345,0.48516288,0.35718822,0.005510565,0.002313222,0.009580946,0.009093105,0.054065213,True,Espagne,Espagne,True
Serie B,EFL Championship,0.000675685,0.011790089,0.54864615,8.162611e-05,0.15352374,0.0010190145,0.004435747,0.0030944897,0.07320261,0.20353086,True,Italie,Angleterre,False
Ligue 2,Ligue 1,0.005077249,0.09251141,0.068381675,0.0014895656,0.01628581,0.28762722,0.09887255,0.06706109,0.14788291,0.2148105,True,France,France,True
EFL Championship,Premier League,0.0038410404,0.002546701,0.17656846,0.00036555537,0.00017474657,0.002171257,0.00019567403,0.81382596,0.00016250624,0.0001480675,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0014717047,0.00076682435,0.8330602,0.0022122737,6.212791e-05,0.000403105,3.845052e-05,0.16161795,0.00025552977,0.00011179632,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.7185425,0.26736057,0.0016158288,0.0032386074,0.0008410099,0.0010550952,0.0020497977,0.00044689773,0.0038363035,0.0010134034,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,6.371214e-05,0.0009819545,0.027468922,4.8590067e-05,0.0043829223,0.88046026,0.0783548,0.0060810936,0.00020666272,0.0019510759,True,France,France,True
EFL Championship,Bundesliga 2,0.00069946336,0.6091401,0.26942497,0.00086481153,0.0026953255,0.0011973194,0.0059103537,0.089554615,0.00057120825,0.01994182,True,Angleterre,Allemagne,False
Premier League,EFL Championship,0.0033676426,0.008671546,0.63007355,0.0006112178,0.0011588372,0.00049200514,0.0005004129,0.34957677,0.0045088413,0.0010391575,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0051146164,0.00037353765,0.5783945,0.0021839153,7.023486e-05,0.0011949592,0.00018028439,0.41234,0.0001258325,2.2182032e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0031602846,0.0066901883,0.0072878706,0.061939236,0.00709084,0.7087568,0.1607099,0.0036040812,0.008333633,0.03242719,True,France,France,True
Premier League,EFL Championship,0.0016944717,0.0016189567,0.671223,0.008497516,0.0019761291,0.0078178635,0.005379602,0.30033496,0.00042567682,0.0010318098,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0002159933,0.0001388109,0.68240565,0.0003980951,2.7744445e-05,0.00051620265,0.0002510709,0.31556773,0.00036884728,0.000109829714,True,Angleterre,Angleterre,True
Serie B,Serie A,0.00051100255,0.0045153247,0.0104977535,0.0017802519,0.03994636,0.00086010457,0.000103812206,0.0017960977,0.6189211,0.32106817,True,Italie,Italie,True
LaLiga 2,LaLiga,0.00062303175,0.0018795728,0.0013928119,0.7397744,0.24172838,0.0012608004,0.00060676504,0.010978208,0.0006893006,0.0010667751,True,Espagne,Espagne,True
LaLiga,EFL Championship,0.019183258,0.021846306,0.4777872,0.4093049,0.018329423,0.0072814147,0.0019652375,0.02886658,0.006105544,0.009330228,True,Espagne,Angleterre,False
Serie B,Ligue 2,0.0023164563,0.0019333758,0.041646518,0.0069279624,0.006963745,0.0105372425,0.5161807,0.02332378,0.014809584,0.3753607,True,Italie,France,False
Premier League,EFL Championship,0.00035378415,0.0006628957,0.70178556,0.001583661,0.003957395,0.000766973,0.00076248194,0.28878233,0.00086181297,0.0004830655,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00036964696,0.0008584858,0.7999935,0.0006507012,0.00034635025,0.0004540937,0.00017725337,0.19670278,0.0003082619,0.00013891312,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0011716502,0.0013800234,0.0012625846,0.54796785,0.44099057,0.0018353153,4.7484704e-05,0.0035334683,0.00042641012,0.0013846672,True,Espagne,Espagne,True
Ligue 1,Ligue 2,0.00016023972,0.0017299702,0.0043399963,0.00044174396,0.0028381753,0.31384346,0.6391561,0.013621987,0.008296504,0.0155718,True,France,France,True
Bundesliga 2,LaLiga,0.0012683076,0.2001288,0.0017603778,0.7453515,0.03895346,0.00094052247,0.00017276473,0.0006030697,0.009219969,0.0016012472,True,Allemagne,Espagne,False
EFL Championship,Premier League,0.00043186295,0.017885437,0.42722136,0.004731749,0.0018819371,0.0019125151,8.944104e-05,0.5390414,0.004026609,0.002777678,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.005405877,0.0026323358,0.55007744,0.0084096445,0.0041017495,0.011921579,0.0020867535,0.41385898,0.00094359135,0.000562041,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.011815942,0.20656712,0.10214669,0.0027913926,0.0023654979,0.5120466,0.14707342,0.008743275,0.0035940667,0.0028559759,True,France,France,True
EFL Championship,Premier League,0.0005889568,0.0017544696,0.33437565,0.00020377887,0.0014358441,0.0012894374,0.0008859782,0.65526146,0.0010825334,0.00312189,True,Angleterre,Angleterre,True
EFL Championship,Premier League,7.125481e-05,0.0025011005,0.40920088,0.01688742,0.0020049366,0.00037079054,0.0009884693,0.5662453,0.00054558925,0.0011843129,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00036158977,0.0032486892,0.45300114,0.021130513,0.03835951,0.00043285586,0.013462829,0.45287913,0.015199153,0.0019246333,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00028953527,0.033103697,0.6411998,0.00030236776,0.0032005066,5.1248844e-05,0.0054511675,0.30878156,0.004032847,0.0035872336,True,Angleterre,Angleterre,True
EFL Championship,Serie B,0.00028139722,0.12028809,0.105723254,0.0023710015,0.034993526,0.079743564,0.0028158636,0.0024038556,0.0151094925,0.6362699,True,Angleterre,Italie,False
Premier League,EFL Championship,0.0007682393,0.00095835415,0.5309149,0.00018100147,0.000499946,0.00048028835,0.00054760807,0.46487406,0.00022023033,0.00055541,True,Angleterre,Angleterre,True
Premier League,EFL Championship,7.9139056e-05,0.008444865,0.45311067,7.8648045e-05,0.0031482074,0.004989363,0.010808205,0.16519521,0.004213239,0.34993246,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.00016353189,0.0007593891,0.0060064914,0.00015342765,0.0003824961,0.15979902,0.8236659,0.0062132576,0.00050086493,0.0023556375,True,France,France,True
Ligue 2,Ligue 1,0.0004576725,0.0015425389,0.009390615,0.000109254404,0.004949516,0.8012717,0.15237695,0.007840984,0.015358289,0.006702477,True,France,France,True
Ligue 2,EFL Championship,7.852045e-05,0.08793127,0.44988236,5.138317e-05,0.038306154,0.00041751977,0.4190778,0.00016167152,0.00012930286,0.0039640344,True,France,Angleterre,False
Ligue 2,EFL Championship,0.0013001161,0.034682874,0.5543299,0.0013230165,0.0124354195,0.044142526,0.33598503,0.011112472,0.0023502691,0.002338375,True,France,Angleterre,False
Premier League,EFL Championship,0.0021168136,0.0017370397,0.62347794,0.0011079479,0.00019548724,0.000741373,0.00040489677,0.37003383,0.00010991806,7.481056e-05,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.5149465,0.45123684,0.0032839424,0.002670487,0.0036214048,0.0015976947,0.00058552006,0.00060548325,0.02023389,0.0012182066,True,Allemagne,Allemagne,True
EFL Championship,Premier League,0.0015566101,0.001093468,0.07761918,0.0017599058,0.00014590549,0.0011142525,0.000340696,0.9162502,7.791138e-05,4.1816296e-05,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0020843742,0.004439616,0.01033783,0.731409,0.23644903,0.0005442992,0.008829845,0.00020695593,0.00051030656,0.005188764,True,Espagne,Espagne,True
Serie B,Serie A,0.00042688937,0.0056449445,0.12260842,0.0002562378,0.08633123,0.000591545,0.0030050534,0.0026952592,0.5347445,0.24369594,True,Italie,Italie,True
Serie B,Serie A,0.002425464,0.005762952,0.00092096935,0.0015399774,0.0061547454,0.00014496213,0.00034879698,0.00027557084,0.51653844,0.4658881,True,Italie,Italie,True
EFL Championship,Premier League,0.00077616464,0.006993864,0.43963614,0.0070021064,0.00020650412,0.0005962459,1.0209742e-05,0.54368085,0.0009648523,0.00013308188,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0060400437,0.0023087154,0.21033841,0.0020762226,0.0019571786,0.0112112705,0.0021782585,0.7611481,0.00046973693,0.0022720206,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00028915762,0.0035653624,0.5036618,9.035934e-05,0.035607405,0.0005400501,0.0037645148,0.43658656,0.012475661,0.0034191608,True,Angleterre,Angleterre,True
Serie B,LaLiga 2,0.0040232893,0.002848303,0.016902389,0.0031744055,0.3045076,0.22808,0.22568521,0.007778759,0.09920061,0.10779943,True,Italie,Espagne,False
Serie B,Serie A,0.00013708395,0.003130212,0.01978628,7.844445e-05,0.000647031,0.0017226095,0.0016677278,0.0005856213,0.78351754,0.18872747,True,Italie,Italie,True
LaLiga 2,LaLiga,0.01624967,0.014928781,0.037608445,0.5209665,0.21296099,0.12749995,0.023961445,0.015470335,0.0066265543,0.023727357,True,Espagne,Espagne,True
EFL Championship,Premier League,3.0287058e-05,0.005935191,0.46552622,0.00066333165,0.0005957645,0.00017266454,4.8324328e-05,0.5224055,0.0038237334,0.000799009,True,Angleterre,Angleterre,True
Ligue 2,EFL Championship,0.00024393118,0.0024331273,0.5111633,9.6003925e-05,0.00040921906,0.12284089,0.3493789,0.010323605,0.0016054919,0.0015055628,True,France,Angleterre,False
Premier League,EFL Championship,0.072045825,0.0018139514,0.7633912,0.0026430204,0.0009380657,0.0060391454,0.0010391811,0.15064867,0.00088327733,0.0005576544,True,Angleterre,Angleterre,True
Bundesliga 2,EFL Championship,0.0034018024,0.30741277,0.6245069,0.015435698,0.0020551654,0.0008430304,0.019076632,0.024414621,0.00066290284,0.0021904407,True,Allemagne,Angleterre,False
Bundesliga 2,EFL Championship,0.0015227507,0.11834393,0.81790215,0.011509182,0.004814783,0.007902644,0.00021028263,0.018976148,0.011923074,0.0068950234,True,Allemagne,Angleterre,False
Premier League,EFL Championship,0.00019870028,0.0027068413,0.70226866,0.014150145,0.0065999622,0.0028201267,0.0002117311,0.26880062,0.00077937247,0.0014638522,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0018764804,0.009808771,0.0016309723,0.0020911084,0.0012693004,0.06721404,0.0018512135,0.0019491665,0.25340846,0.65890044,True,Italie,Italie,True
Serie A,Serie B,0.0005295795,0.015901215,0.008722777,6.415281e-05,0.0093163615,0.0017152447,0.0001069057,0.0003951988,0.2918516,0.671397,True,Italie,Italie,True
Bundesliga,Bundesliga 2,0.44502416,0.52432555,0.0054085487,0.006130822,0.003944094,0.0025813854,0.0015253708,0.01020111,0.00063187093,0.0002271294,True,Allemagne,Allemagne,True
LaLiga,LaLiga 2,0.01213326,0.008321244,0.002368562,0.43647647,0.479434,0.009181526,9.454025e-05,0.007958833,0.022682026,0.021349551,True,Espagne,Espagne,True
Premier League,EFL Championship,0.0003603167,0.006570901,0.53421736,0.0012412464,0.005771443,0.001024146,0.006682979,0.4397537,0.001162245,0.003215619,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00011902988,0.0027935929,0.5200234,4.491851e-05,0.00019423026,0.0002330773,0.00039525464,0.4756648,0.00010654242,0.00042513415,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00027918335,0.013421643,0.020024799,0.00012477723,0.0011484278,0.76246434,0.1878645,0.012738235,0.0011814414,0.00075268815,True,France,France,True
Premier League,EFL Championship,0.00049839745,0.016458461,0.68319315,0.00038203038,0.0006398592,0.0020727701,0.009824657,0.2852117,0.00051924324,0.0011997177,True,Angleterre,Angleterre,True
Bundesliga,Bundesliga 2,0.46118408,0.47532362,0.009820548,0.024613647,0.0043219,0.0034326392,0.009637658,0.0046246084,0.0006681163,0.006373171,True,Allemagne,Allemagne,True
LaLiga 2,LaLiga,0.0020030264,0.0011536473,0.001646435,0.5861838,0.39805496,0.002397082,0.0064640325,0.0011500657,0.0004565695,0.00049044297,True,Espagne,Espagne,True
Bundesliga,Ligue 2,0.2836242,0.13133976,0.001968088,0.001372793,0.0033016847,0.00030585806,0.5754842,0.0021079374,0.00047004782,2.5404328e-05,True,Allemagne,France,False
Bundesliga,Bundesliga 2,0.22888951,0.509399,0.034462698,0.0004991284,0.022899432,0.008638822,0.03221905,0.0011872746,0.07079483,0.09101023,True,Allemagne,Allemagne,True
Serie B,Serie A,0.00336445,0.13463315,0.022333436,0.002918372,0.016624212,0.032645065,0.0022744935,0.006201056,0.67570186,0.10330393,True,Italie,Italie,True
LaLiga 2,LaLiga,0.010437193,0.015684834,0.0003323581,0.8059034,0.15863208,0.007099261,6.839534e-05,0.0007241501,0.00085158885,0.00026670942,True,Espagne,Espagne,True
Premier League,EFL Championship,9.3465744e-05,0.0045337863,0.64768016,0.004450952,0.011434322,3.852643e-05,0.0014174372,0.3287149,0.000951557,0.00068485586,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0015410316,0.0037187207,0.63373053,0.0020298327,0.00045439132,0.0036488413,0.00082715263,0.35337144,0.00037410733,0.00030393485,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,1.4091303e-05,0.00064954616,0.046057485,9.496059e-06,0.000106675005,0.6354687,0.29999802,0.017074917,0.00010928912,0.00051175465,True,France,France,True
Premier League,EFL Championship,0.00085081265,0.0014058029,0.7473398,0.0008683694,0.0011070037,0.0021839372,0.0013465817,0.2441594,0.00012651671,0.00061181554,True,Angleterre,Angleterre,True
Bundesliga 2,Ligue 2,0.3072214,0.24087054,0.072983526,0.0003853413,0.0018789431,0.0196569,0.343691,0.0035111129,0.001434407,0.008366833,True,Allemagne,France,False
Premier League,EFL Championship,0.00014616291,0.002226455,0.6839304,0.000484023,0.00060557516,0.00068484934,0.00039856968,0.3003657,0.0012782986,0.009879984,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.016614413,0.00089800596,0.0749116,0.00044975465,0.00012168422,0.00015864683,7.092307e-06,0.9066725,0.00015362419,1.2748098e-05,True,Angleterre,Angleterre,True
Serie B,EFL Championship,0.0006149411,0.19745828,0.6938098,0.00050949375,0.0015890228,0.0008403497,0.009237943,0.0017940714,0.0030598983,0.091086164,True,Italie,Angleterre,False
Premier League,EFL Championship,8.894411e-05,0.0017503214,0.6518495,0.000100133475,0.0005324527,0.00025272236,0.00048064848,0.34309042,0.00090555975,0.00094931043,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0005579509,0.0006485551,0.6063068,0.0024490384,0.00083337893,0.0019550752,0.00032370866,0.3831202,0.0031751406,0.0006301151,True,Angleterre,Angleterre,True
LaLiga 2,Serie A,0.002453248,0.0026153196,0.084146686,0.0018800889,0.01172328,0.277274,0.0018525339,0.011926965,0.54938203,0.056745842,True,Espagne,Italie,False
